id,name,sponsor,event,venue,place,city_state,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count,date_orig,decade
25226,Unknown Menu,RIGGS' DINING ROOMS,DAILY MENU,COMMERCIAL,"120 UNIVERSITY PLACE, NY, NY","NEW YORK, NY",FOLDER; 5.5 X 9;,,FURNISHED ROOMS AVAILABLE FOR GENTLEMEN; NO SMOKING;,1900-483,,,1900-01-24,Riggs' Dining Rooms,,Dollars,$,complete,4,193,1900-01-24,1900
25227,Unknown Menu,NEW YOK JEWELERS BOARD OF TRADE,SIXTH ANNUAL DINNER,COMMERCIAL,WALDORF [NY],"NEW YORK, NY",BOOKLET; ILLUS; COL; 6  X 7.5,OTHER (ANNIV);,COVER ILLUSTRATION OF BENVENUTO CELLINI AND MERCURY SEATED AT A TABLE; DIAMOND AND WATCH; BROWN; GUEST LIST; TOASTS; FRENCH;,1895-025,,,1895-01-29,New York Jewelers Board Of Trade,,,,complete,10,24,1895-01-29,1890
25235,Unknown Menu,NEW ENGLAND SOCIETY IN THE CITY OF NEW YORK,ANNUAL DINNER,SOC,DELMONICO'S [NY],"NEW YORK, NY",CARD;ILL;5X7.5,"OTHER,ANNUAL EVENT","FRENCH,RICHLY ILLUSTRATED WITH EARLY NEW ENGLAND SCENES,SEATING PLAN AND NAMES OF GUESTS ON SEPARATE ITEMS",1885-031,,,1885-12-22,New England Society In The City Of New York,,,,complete,6,28,1885-12-22,1880
25239,Unknown Menu,REAL ESTATE BOARD OF BROKERS,FIFTH ANNUAL DINNER,PROF;,HOTEL MANHATTAN [NY],"NEW YORK, NY",FOLDER; ILLUS; 6 X 4.5;,ANNIVERSARY;,B&W PAINTING OF COLONIAL DRAWING ROOM SCENE;,1901-393,,,1901-02-16,Real Estate Board Of Brokers,,,,complete,4,18,1901-02-16,1900
25240,Unknown Menu,PALESTINE COMMANDERY OF NO.18 KNIGHT TEMPLAR,18TH ANNUAL RECEPTION,POL;,"METROPOLITAN OPERA HOUSE,NY","NEW YORK, NY",FOLDER; ENGRAVED DECORATION;COL. PRINTING;3.25 X 4.5;,ANNUAL,MENU IN FRENCH;CHAMPAGNE PRICES LISED ON BACK;,1896-018,,,1896-01-21,Palestine Commandery Of No.18 Knight Templar,,,,complete,4,32,1896-01-21,1890
25241,Unknown Menu,JOHN DOSCHER RESTAURANT,BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 8.25X12;,,"SPECIALS OF THE DAY ADDED IN WHAT APPEARS TO BE FIRST TYPEWRITTEN STYLE IN LAVENDAR TYPE; VERY EXTENSIVE PRICED WINE LIST ""A SPECIALTY IN FINE OLD LIQUORS;"" INSERT OF 2 TISSUE-THIN ORIENTAL MOTIF PAPER NAPKINS? PLACE-MATS?-ONE IS INSCRIBED ""A.L. TUSKA, 55",1900-778,,,1900-02-07,John Doscher Restaurant,,Dollars,$,complete,4,312,1900-02-07,1900
25248,Unknown Menu,LIBERAL BROTHERHOOD,BALL,SOC;,METROPOLITAN OPERA HOUSE ASSEMBLY ROOM; NY?,"NEW YORK, NY",CARD; 4 X 6;,OTHER [SOC?];,WINE LIST ONLY;,1890-036,,,1890-02-17,Liberal Brotherhood,,Dollars,$,complete,2,12,1890-02-17,1890
25249,Unknown Menu,COLOMBO HOTEL,BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; 7X11;,,"[DATE INFO SUPPLIED BY FEB]; ""30 CENT TABLE D'HOTE LUNCH & 40 CENT TABLE D'HOTE DINNER - PINT BOTTLE OF CLARET INCLUDED WITH LUNCH & DINNER;"" A LA CARTE MENU IN ITALIAN, REMAINDER OF MENU IN ENGLISH; PRICED WINE LIST ON BACK OF MENU;",1900-777,,,1900-02-06,Colombo Hotel,,Dollars,$,complete,4,289,1900-02-06,1900
25250,Unknown Menu,GEORGE MACDONALD AND WILLIAM C.B. SHANLEY,DINNER GIVEN TO DR. M.F. FOLEY,OTHER (TWO PRIVATE HOSTS);,"DELMONICO'S, [NEW YORK, NY]","NEW YORK, NY",BOOKLET; ILLUS; 8X6;,COMPLIMENTARY/TESTIMONIAL,PHOTOGRAPH OF GUEST OF HONOR ON COVER; DRAWINGS OF GREEK MYTHICAL FIGURES; SILK RIBBON ATTACHMENTS;,1899-635,,,1899-10-21,George Macdonald And William C.B. Shanley,,,,complete,4,16,1899-10-21,1890
25251,Unknown Menu,FIFTH AVENUE HOTEL,BREAKFAST,COMMERCIAL,"MADISON SQUARE, NEW YORK","NEW YORK, NY",CARD; 4.25 X 7;,,PRICED MENU;,1907-048,,,1907-01-09,Fifth Avenue Hotel,,Dollars,$,complete,2,59,1907-01-09,1900
25252,Unknown Menu,(MRS. H. MC K. TWOMBLEY),[DINNER & DANCE FOR DAUGHTER],OTHER (PRIVATE PARTY);,"684 FIFTH AVENUE, NEW YORK, NY","NEW YORK, NY",CARD; 3.25X5.25;,COMPLIMENTARY/TESTIMONIAL,FRENCH; [SPONSOR & EVENT INFO SUPPLIED BY FEB];,1901-113,,,1901-01-18,Mrs. H. Mc K. Twombley,,,,complete,2,13,1901-01-18,1900
25257,Unknown Menu,KALIL'S RESTAURANT,LUNCHEON,COMMERCIAL,"61 CORTLANDT ST.,NY","NEW YORK, NY",BROADSIDE; 5.5X9.75;,SUNDAY LUNCH;,ALL ITEMS PRICED;,1906-309,,,1906-03-17,Kalil's Restaurant,,Dollars,$,complete,2,69,1906-03-17,1900
25271,Unknown Menu,FIFTH AVENUE HOTEL,BREAKFAST MENU,COMMERCIAL,[?NEW YORK CITY?],"NEW YORK, NY",BROADSIDE;5.25. x 9;,,LISTS HOURS FOR CHILDREN & SERVANTS,1881-013,,,1881-01-01,Fifth Avenue Hotel,,,,complete,2,70,1881-01-01,1880
25276,Unknown Menu,(WALDORF-ASTORIA?),"DAILY MENU, DINNER",COMMERCIAL,"[NEW YORK, NY?]","NEW YORK, NY",CARD; 5.25X8.5;,,,1906-049,,,1906-01-14,Waldorf Astoria?,,Dollars,$,complete,2,78,1906-01-14,1900
25288,Unknown Menu,ALBANY SOCIETY OF NYC,ANNUAL DINNER,SOCIAL,"DELMONICO'S,NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 5.5 X 7;,ANNUAL,WINES NOTED;,1898-023,,,1898-01-10,Albany Society Of Nyc,,,,complete,4,25,1898-01-10,1890
25292,Unknown Menu,SIEGEL COOPER CO.,FOUNTAIN LUNCHEON,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 8X7;,,"A LA CARTE MENU (""A DAINTY LUNCHEON WITH REFRESTHING BEVERAGES""); [DATE INFO SUPPLIED BY FEB];",1906-747,,,1906-10-10,Siegel Cooper Co.,,Dollars,$,complete,4,50,1906-10-10,1900
25293,Unknown Menu,FIFTH AVENUE HOTEL,DINNER,COMMERCIAL,"MADISON SQUARE, NEW YORK","NEW YORK, NY",FOLDER; ILLUS; 5.5 X 4.5;,,ILLUSTRATION OF HOTEL;,1907-050,,,1907-01-09,Fifth Avenue Hotel,,,,complete,3,79,1907-01-09,1900
25299,Unknown Menu,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-330,,,1906-03-22,St. Regis Hotel,,Dollars,$,complete,2,164,1906-03-22,1900
25309,Unknown Menu,CHAMBER OF COMMERCE OF THE STATE OF NEW YORK,ONE HUNDRED AND TWENTY FOURTH ANNUAL BANQUET,SOC;,DELMONICO'S [NEW YORK],"NEW YORK, NY",FOLDER;ILLUS;9X6.25;,,"MENU WRITTEN IN FRENCH, HELD TOGETHER AT THE TOP BY TWO RED RIBBONS,INCLUDES A VIEW OF NEW YORK HARBOR A MEDALLION AND VARIOUS SYMBOLS , ALL OF WHICH IS DESCRIBED IN DETAILS ON OPPOSITE SIDE OF THE MENU , TWO IDENTICAL MENUS;",1892-132,,,1892-11-15,Chamber Of Commerce Of The State Of New York,,,,complete,4,30,1892-11-15,1890
25338,Unknown Menu,THE SILK ASSOCIATION OF AMERICA,ANNUAL DINNER,PROF;,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",FOL; ILLUS; 5.8;,OTHER (ANNIVERSARY);,"FRENCH; TOASTS INCLUDES ""THE LADIES--IN SILKEN SHEEN--OUR BEST FRIENDS""",1895-096,,,1895-05-22,The Silk Association Of America,,,,complete,4,19,1895-05-22,1890
25340,Unknown Menu,(CITY OF NEW YORK?),COMPLIMENTERY BANQUET TO MR. N.C. GOODWIN,[GOVT?];,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",BOOKLET; PHOTOGRAPH; 5.5 x 7.5;,COMPLIMENTARY/TESTIMONIAL,"FRENCH; INCLUDES WINES SERVED WITH EACH COURSE; ENGRAVED PHOTO OF N.C. GOODWIN; INCLUDES TOASTS, NAMES OF COMMITTEE AND GUESTS",1886-034,,,1886-09-11,City Of New York?,,,,complete,6,34,1886-09-11,1880
25344,Unknown Menu,PUTNAM HOUSE,LUNCHEON,COMMERCIAL,"NEW YORK, [NY]","NEW YORK, NY",BROADSHEET; 4.5X7.25;,,25 CENT LUNCH; PLUS PRICED ITEMS;,1900-600,,,1900-01-29,Putnam House,,Dollars,$,complete,2,31,1900-01-29,1900
25367,Unknown Menu,M.P.D. SUPERINTENDENT; INSPECTORS; & CAPTAINS OF POLICE,THIRTEENTH ANNUAL DINNER,GOVT;,DELMONICO'S [NY],"NEW YORK, NY",FOLDER; ILLUS; COL; 5 X 7.25;,OTHER (ANNIV),LAVENDAR; BLUE PRINT; GOLD SEAL OF NYC; FRENCH; LIST OF NOTABLES,1894-012,,,1894-01-22,M.P.D. Superintendent; Inspectors; & Captains Of Police,,,,complete,4,20,1894-01-22,1890
25369,Unknown Menu,UNITED BRITAIN SOCIETIES,DINNER TO ADMIRAL PRINCE LOUIS OF BATTENBERG,PATR;,"WALDORF- ASTORIA, NEW YORK","NEW YORK, NY",CARD; 4.25 X 6.25;,COMPLIMENTARY/TESTIMONIAL,WINES AND CHAMPAGNE LISTED WITH EACH COURSE; MENU IN FRENCH; SPONSOR AND EVENT NOTED BY FEB;,1905-808,,,1905-11-09,United Britain Societies,,,,complete,2,30,1905-11-09,1900
25370,Unknown Menu,BURKE'S HOTEL & RESTAURANT,DAILY MENU,COMMERCIAL,527 SIXTH AVE. NY,"NEW YORK, NY",BROADSIDE; 7 X 11;,,ALL PRICES INCLUDED;,1900-105,,,1900-01-10,Burke's Hotel & Restaurant,,Dollars,$,complete,2,91,1900-01-10,1900
25371,Unknown Menu,ST. REGIS HOTEL,"LUNCHEON, DEJEUNER",COMMERCIAL,"(NEW YORK, NY?)","NEW YORK, NY",CARD; 5X8;,,"MENU IN FRENCH ON ONE SIDE, ENGLISH ON THE OTHER; A LA CARTE MENU;",1905-483,,,1905-06-19,St. Regis Hotel,,Dollars,$,complete,2,186,1905-06-19,1900
25375,Unknown Menu,(FIFTH AVENUE HOTEL),DINNER,COMMERCIAL,"(NEW YORK,NY)","NEW YORK, NY",BROADSIDE;5.5X8.5;,DAILY,"HANDWRITTEN NOTE;FIFTH ANE.HOTEL,23.ST.NEW YORK CITY;",1897-096,,,1897-03-18,Fifth Avenue Hotel,,,,complete,2,70,1897-03-18,1890
25380,Unknown Menu,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-102,,,1906-01-27,Hotel St. Regis,,Dollars,$,complete,2,169,1906-01-27,1900
25385,Unknown Menu,EVERETT HOUSE,DINNER,COMMERCIAL,"UNION SQUARE, NEW YORK, NY","NEW YORK, NY",FOLDER; 7.0X11.0;,,FULLY PRICED BILL OF FARE; HAND WRITTED INSERT; HALF PORTION PRICES QUOTED; PRICED WINE LIST;,1900-131,,,1900-01-10,Everett House,,Dollars,$,complete,4,428,1900-01-10,1900
25386,Unknown Menu,FRIENDLY SONS OF ST.PATRICK,101ST ANNIVERSARY DINNER,SOCIAL,"DELMONICO,[NY]","NEW YORK, NY",THREE CARDS;ILLUS;4.25X6[MENU];4.5X5.25[TOASTS];,ETHNIC HOLIDAY,MENU ON ONE CARD;TOASTS ON 2 CARDS & SEATING PLAN ON PRINTED PAPER;,1885-011,,,1885-03-17,Friendly Sons Of St.Patrick,,,,complete,6,27,1885-03-17,1880
25390,Unknown Menu,NEW YORK PRESS CLUB,"BANQUET DEDICATED TO JOHN A. COCKERILL, PRESIDENT",PROF;,DELMONICO'S,"NEW YORK, NY",FOL; ILLUS; 5 x 7;,COMPLIMENTARY/TESTIMONIAL,"SILK RIBBON ATTACHMENTS; ILLUSTRATIONS OF JOURNALISTIC ACTIVITIES; FRENCH; INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; PROGRAM OF TOASTS, ALSO INCLUDES ""IMITATIONS""; AT CONCLUSION: ""HOME SWEET HOME""",1888-019,,,1888-02-16,New York Press Club,,,,complete,4,33,1888-02-16,1880
25394,Unknown Menu,FIFTH AVENUE HOTEL,BREAKFAST,COMMERCIAL,"MADISON SQUARE, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 5.5 X 4.25;,,DRAWING OF HOTEL IN 1852; GRAY;,1900-081,,,1900-01-09,Fifth Avenue Hotel,,Dollars,$,complete,3,106,1900-01-09,1900
25398,Unknown Menu,NETHERLAND HOTEL,LUNCHEON,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BROADSIDE; ILLUS; COL; 5.25X8.5;,OTHER (DAILY MENU);,HOTEL SEAL AT TOP OF MENU;,1900-158,,,1900-01-11,Netherland Hotel,,Dollars,$,complete,2,112,1900-01-11,1900
25400,Unknown Menu,MANUFACTURING FURRIERS'ASSOCIATION OF THE US,8TH ANNUAL BANQUET,PROF;,DELMONICO'S[NY],"NEW YORK, NY",FOLDER;4.5X6.5;,ANNUAl DINNER,"MENU IN FRENCH;TOASTS LISTED;LIST OF HONORED GUESTS,DINNER & RECEPTION COMMITTEES;",1894-045,,,1894-04-28,Manufacturing Furriers'association Of The Us,,,,complete,4,18,1894-04-28,1890
25401,Unknown Menu,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH A LA CARTE MENU;,1905-786,,,1905-10-24,St. Regis Hotel,,Dollars,$,complete,2,177,1905-10-24,1900
25402,Unknown Menu,AZTEC CLUB,DINNER,SOC;,SHERRY'S [NY],"NEW YORK, NY",BROADSIDE; ILLUS; COL; 4 X 5.75;,ANNIVERSARY;,FLAGS AND INDIAN HEAD; BLUE PRINT; WINES;,1898-290,,,1898-10-13,Aztec Club,,,,complete,2,24,1898-10-13,1890
25403,Unknown Menu,THE ANSONIA,DINNER,COMMERCIAL,"BROADWAY AND 73RD STREET, NEW YORK","NEW YORK, NY",CARD; 5.25 X 8.75;,,PRICED MENU; LOGO;,1907-078,,,1907-01-13,The Ansonia,,Dollars,$,complete,2,97,1907-01-13,1900
25404,Unknown Menu,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-287,,,1906-03-09,St. Regis Hotel,,Dollars,$,complete,2,163,1906-03-09,1900
25410,Unknown Menu,UNITED STATES HOTEL,BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BROADSHEET; 7.25X14;,OTHER (DAILY MENU);,INCLUDES PRICED WINE LIST;,1900-161,,,1900-01-11,United States Hotel,,Dollars,$,complete,4,230,1900-01-11,1900
25416,Unknown Menu,FLATIRON RESAURANT AND CAFE,DINNER,COMMERCIAL,"BROADWAY AND 23RD STREET, NY","NEW YORK, NY",CARD; 7 X 11.75;,,PRICED MENU;,1907-060,,,1906-01-09,Flatiron Resaurant And Cafe,,Dollars,$,complete,2,50,1906-01-09,1900
25419,Unknown Menu,FRIENDS OF INSPECTOR WM. W. MCLAUGHLIN,COMPLIMENTARY DINNER,PROF;,"LAWYERS CLUB, NEW YORK","NEW YORK, NY",CARD; 5 X 8;,COMPLIMENTARY/TESTIMONIAL,WINES;,1897-172,,,1897-05-15,Friends Of Inspector Wm. W. Mclaughlin,,,,complete,2,20,1897-05-15,1890
25429,Unknown Menu,THE CONFEDERATE VETERAN CAMP OF NY,6TH ANNUAL BANQUET,MIL;,ST.DENIS HOTEL[NY],"NEW YORK, NY",BOOKLET;ILLUS; COL;6 X 7;,ANNUAL DINNER,MENU IN FRENCH;COMMITTEE MEMBERS NAMED;ALL SPEAKERS LISTED;OFFICERS NAMED;WORDS FOR SONGS 1&2 INCLUDED;,1896-015,,,1896-01-18,The Confederate Veteran Camp Of Ny,,,,complete,12,20,1896-01-18,1890
25435,Unknown Menu,CHILDS',DAILY LUNCH MENU,COMMERCIAL,"602 SIXTH AVENUE, NEW YORK","NEW YORK, NY",FOLDER; 6X10;,,PRICED MENU; BRANCHES LISTED;,1907-559,,,1907-06-01,Childs',,Dollars,$,complete,4,147,1907-06-01,1900
25438,Unknown Menu,THE ANNEX,DAILY MENU,COMMERCIAL,"114 WEST FOURTEENTH STREET, NEW YORK","NEW YORK, NY",FOLDER; 6.25 X 9.5;,,PRICED MENU; MENU HANDWRITTEN;,1906-423,,,1906-04-30,The Annex,,Dollars,$,complete,4,71,1906-04-30,1900
25442,Unknown Menu,THE REFORM CLUB,DINNER IN AID OF THE REFORM OF THE TARIFF,SOC,METROPOLITAN OPERA HOUSE,"NEW YORK, NY",CARD;5.25X7.5,,,1888-056,,,1888-06-16,The Reform Club,,,,complete,1,25,1888-06-16,1880
25451,Unknown Menu,GENERAL SOCIETY OF MECHANICS AND TRADESMEN OF THE CITY OF NEW YORK,FOUNDERS' DAY BANQUET IN HONOR OF MR. ND MRS. ANDREW CARNEGIE,PROF;,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 7X9;,COMPLIMENTARY/TESTIMONIAL,"GUEST LIST INCLUDED; OFFICERS AND EXECUTIVE COMMITTEE LISTED; HISTORY OF MECHANICS INSTITUTE INCLUDED; PHOTOGRAPH OF OF INSTITUTE INCLUDED, ALSO REPLICA OF SOCIETY MEMBERSHIP CERTIFICATE; SOCIETY INSIGNIA ON COVER; THREAD ATTACHMENT;",1905-874,,,1905-11-18,General Society Of Mechanics And Tradesmen Of The City Of New York,,,,complete,16,20,1905-11-18,1900
25452,Unknown Menu,HOTEL ASSOCIATION OF NEW YORK CITY,GRAND HOTEL MEN'S BANQUET,COMMERCIAL,DELMONICO'S NY,"NEW YORK, NY",CARD; 3.25 X 5;,OTHER [SOC?];,FRENCH; WINES;,1892-010,,,1892-01-14,Hotel Association Of New York City,,,,complete,2,35,1892-01-14,1890
25456,Unknown Menu,BERKSHIRE SOCIETY OF NEW YORK,11TH ANNUAL DINNER,SOC;,"WINDSOR HOTEL, NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 5X7.25;,ANNIVERSARY;,PROGRAM INCLUDES TOASTS & MUSIC; FLORAL DRAWING ON COVER;,1898-081,,,1898-02-11,Berkshire Society Of New York,,,,complete,4,21,1898-02-11,1890
25468,Unknown Menu,FRAUNCES' TAVERN,LUNCHEON,COMMERCIAL,[NEW YORK CITY],"NEW YORK, NY",CARD; 6.5 X 10.25;,,PRICED MENU AND WINE LIST;,1907-881,,,1907-10-15,Fraunces' Tavern,,Dollars,$,complete,2,196,1907-10-15,1900
25472,Unknown Menu,FIRST PANEL SHERIFF'S JURY,ANNUAL DINNER,GOVT;,DELMONICO'S NY,"NEW YORK, NY",BOOKLET; ILLUS; 6 X 9;,OTHER  [COMMEMORTIVE?],OLD TIME SHERRIF [ENGLISH?] ON WATCH; NY SEAL AND RIBBON; TIED WITH BLUE RIBBONS; MEMBERS LISTED;,1892-009,,,1892-01-12,First Panel Sheriff's Jury,,,,complete,6,28,1892-01-12,1890
25484,Unknown Menu,CAFETERIA LUNCH,BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 6X9.5;,OTHER (DAILY MENU);,SPECIALS WRITTEN IN FADED LAVENDAR INK; ILLUSTRATION OF MOOSE ON BACK COVER;,1900-540,,,1900-01-01,Cafeteria Lunch,,Dollars,$,complete,4,71,1900-01-01,1900
25485,Unknown Menu,G.H.COOK,DINNER TO STICK TOGETHR CLUB,SOC;,LINCOLN CLUB (NEW YORK?),"NEW YORK, NY",BOOKLET; 5 X 7;,COMPLIMENTARY/TESTIMONIAL,WINES WITH EACH COURSE;,1906-119,,,1906-02-03,G.H.Cook,,,,complete,8,27,1906-02-03,1900
25489,Unknown Menu,ST. REGIS HOTEL,LUNCHEON/DEJEUNER FOURCHETTE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-190,,,1906-02-18,St. Regis Hotel,,Dollars,$,complete,2,197,1906-02-18,1900
25490,Unknown Menu,NY ALUMNI ASSOCIATION OF COLGATE UNIVERSITY,ANNUAL DINNER,EDUC;,MANHATTAN HOTEL NY,"NEW YORK, NY",BROADSIDE; ILLUS; COL; 3.5 X 7;,ANNUAL,,1899-193,,,1899-02-20,Ny Alumni Association Of Colgate University,,,,complete,2,19,1899-02-20,1890
25491,Unknown Menu,CHAMBER OF COMMERCE (NEW YORK CITY?),BREAKFAST(?) ADMIRAL JOHN GRIMES WALKER AND THE WHITE SQUADRON,GOVT;,"LAWYER'S CLUB, NEW YORK CITY","NEW YORK, NY",CARD; 5 X 7.25;,COMPLIMENTARY/TESTIMONIAL,FRENCH; OCCASION HANDWITTEN ON BACK;,1891-081,,,1891-08-05,Chamber Of Commerce (New York City?),,,,complete,2,24,1891-08-05,1890
25494,Unknown Menu,NEW YORKER STAATS-ZEITUNG,"DINNER TO HIS EXCELLENCY CHARLEMAGNE TOWER, AMBASSADOR EXTRAORDINARY AND PLENIPOTENTIARY",PROF;,"MANHATTAN CLUB, NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 4X5.6;,COMPLIMENTARY/TESTIMONIAL,WINE LIST INCLUDED; MUSIC PROGRAMME; ADDRESSES LISTED; PHOTOGRAPH OF MR. TOWER INCLUDED; AMERICAN AND GERMAN FLAGS ON COVER; CORD ATTACHMENT;,1907-359,,,1907-04-08,New Yorker Staats Zeitung,,,,complete,12,31,1907-04-08,1900
25498,Unknown Menu,PIONEER RESTAURANT,BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BROADSHEET; 5.5X8.75;,OTHER (DAILY MENU);,"""REGULAR DINNER, FROM 11 TO 2, 25 CENTS; COFFEE UNSURPASSED 5 CENTS; COMMUTATION TICKETS, $3.50 FOR $3.00; QUICK LUNCH PUT UP FOR TRAVELERS;""",1900-164,,,1900-01-11,Pioneer Restaurant,,Dollars,$,complete,2,75,1900-01-11,1900
25501,Unknown Menu,BROADWAY CENTRAL HOTEL,LUNCHEON,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BROADSIDE; ILLUS; COL; 5.6X8.25;,,TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;,1907-914,,,1907-10-26,Broadway Central Hotel,,,,complete,2,45,1907-10-26,1900
25508,Unknown Menu,ST. REGIS HOTEL,LUNCHEON/DEJEUNER FOURCHETTE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-195,,,1906-02-19,St. Regis Hotel,,Dollars,$,complete,2,198,1906-02-19,1900
25516,Unknown Menu,CHAMBER OF COMMERCE OF STATE OF NEW YORK,120 ANNUAL BANQUET,GOVT;,DELMONICO'S,"NEW YORK, NY",BOOKLET; ILLUS; 5.50  x 7.75;,OTHER {ANNUAL MEETING};,SEPARATE ENGRAVED INVITATION INCLUDED; SILK RIBBON ATTACHMENTS ON MENU; ENGRAVINGS OF SEALS & MYTHICAL FIGURES ON COVER; FRENCH; 2ND COPY OF MENU,1888-076,,,1888-11-20,Chamber Of Commerce Of State Of New York,,,,complete,6,24,1888-11-20,1880
25517,Unknown Menu,CHAMBER OF COMMERCE (NY?),DINNER,GOVT;,DELMONICO'S [NY],"NEW YORK, NY",CARD; 6.5 X 7.5;,,FRENCH; WINES;,1897-165,,,1897-05-06,Chamber Of Commerce (Ny?),,,,complete,2,26,1897-05-06,1890
25519,Unknown Menu,EDWARD F. LANG'S LADIES' AND GENT'S LUNCH ROOM AND RESTAURANT,BREAKFAST AND SUPPER,COMMERCIAL,"139 EIGHTH STREET BET. BROADWAY AND 4TH AVE., NEW YORK [NY];","NEW YORK, NY",FOLDER; 6.75X10.5,,"NOTE ON FRONT: ""OBSERVE THE PURENESS OF THE WATER YOU DRINK HERE COMPARED WITH THAT IN GENERAL USE.""",1900-469,,,1900-01-23,Edward F. Lang's Ladies' And Gent's Lunch Room And Restaurant,,,,complete,4,246,1900-01-23,1900
25520,Unknown Menu,PLAN AND SCOPE COMMITTEE OF THE DEWEY CELEBRATION,DINNER FOR CHAIRMEN HON.RANDOLPH GUGGENHEIMER AND GENERAL DANIEL BUTTERFIELD,PATR;,"DELMONICOS,[NEW YORK]","NEW YORK, NY",FOLDER;5X7;,COMPLIMENTARY/TESTIMONIAL,FRENCH MENU;WINES SERVED;NAMES;,1899-733,,,1899-11-18,Plan And Scope Committee Of The Dewey Celebration,,,,complete,4,24,1899-11-18,1890
25523,Unknown Menu,FRAUNCES' TAVERN,DINNER,COMMERCIAL,[NEW YORK CITY],"NEW YORK, NY",FOLDER; ILLUS;7 X 9.25;,,PRICED MENU AND WINE LIST; ILLUSTRATION AND HISTORY OF BUILDING;,1907-882,,,1907-10-15,Fraunces' Tavern,,Dollars,$,complete,4,322,1907-10-15,1900
25528,Unknown Menu,FRATERNAL UNION OF ANNIONTED HIGH PRIESTS OF NEW YORK STATE,50TH ANNUAL BANQUET,SOC;,"VENDOME HOTEL,NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 4.75X6;,ANNUAL;,"WINES LISTED; SPEAKERS, OFFICERS & PAST PRESIDENTS ALL LISTED;",1905-324,,,1905-04-28,Fraternal Union Of Anointed High Priests Of The State Of New York,,,,complete,8,20,1905-04-28,1900
25529,Unknown Menu,THE WALDORF,DINNER,COMMERCIAL,[NYC],"NEW YORK, NY",CARD; 6 X 8.5;,,"PRICED MENU; FRENCH ON ONE SIDE, ENGLISH ON THE OTHER;",1896-090,,,1896-04-23,The Waldorf,,Dollars,$,complete,2,307,1896-04-23,1890
25530,Unknown Menu,THE ANNEX,DAILY MENU,COMMERCIAL,"114 WEST FOURTEENTH STREET, NEW YORK","NEW YORK, NY",FOLDER; 6.25 X 9.5;,,PRICED MENU; MENU HANDWRITTEN;,1906-412,,,1906-04-26,The Annex,,Dollars,$,complete,4,72,1906-04-26,1900
25533,Unknown Menu,FIFTH AVENUE HOTEL,DINNER,,MADISON SQUARE NEW YORK CITY NY,"NEW YORK, NY",FOLDER; ILLUS; 6 X 9;,,ILLUS OF HOTEL; WINE LIST,1881-031,,,1881-08-26,Fifth Avenue Hotel,,Dollars,$,complete,4,185,1881-08-26,1880
25536,Unknown Menu,HOTEL MAJESTIC,DINNER,COMMERCIAL,"NEW YORK, [NY]","NEW YORK, NY",BROADSIDE; 6.0X11.0;,,A LA CARTE PRICED MENU,1900-587,,,1900-01-29,Hotel Majestic,,Dollars,$,complete,2,173,1900-01-29,1900
